BRANDS SOLD,PRODUCT TYPES/ CATEGORIES,RETAILER TYPE,RETAILER_ID,RETAILER NAME,LOCATION NAME,ADDRESS,LAND MARK,CITY,DISTRICT,STATE/PROVINCE,ZIP/POSTAL CODE,COUNTRY,CONTACT PHONE,CONTACT PERSON,STORE SIZE,GEO COORDINATES,TIER LEVEL OF GOODS SOLD,URL,NUMBER OF STORES/BRANCHIES IN THE CHAIN,HQ ADDRESS,HOLDING COMPANY NAME,HOLDING COMPANY ADDRESS,HOLDINGS CONTACT,URL (HOLDING COMAPANY),MANUFACTURER / FACTORY,MANUFACTURER ADDRESS,MANUFACTURER CONTACT
,TV,Consumer Electronics,,PAI INTERNATIONAL,Indiranagar -  MBS,"# 28/1A 100 Feet Road,
Near CMH Road,
Bangalore -  560038.",,Bangalore,,,560038.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,FRAZER TOWN– MBS,"#10/1, Mosque Road,
Frazer Town, BBMP Ward No 91,
Bangalore 560005,",,Bangalore,,,"560005,",India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,BAGALUR CROSS– MBS,"# 34, 8th Main, Vinayakanagar,
Ex Servicemen Colony,
Bagalur Cross, Bangalore- 560063",,Bagalur Cross, Bangalore,,560063,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,RT NAGAR– Smart Electronic,"# 373/1, Opp Police Station,
RT Nagar, Bangalore -  560032,",,RT Nagar, Bangalore,,"560032,",India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Electronic City – MBS,"Sy No.153/5 (Old Sy No. 152/3),
Neeladri Nagar Main Road, Hulimangala Cross,
Hulimangala Cross ,Electronic City Phase- 1,
Bangalore -  560100.",,Bangalore,,,560100.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,BIDAR – MBS,"# 8- 9- 459/A3, A4, A5, Ground Floor,
and 8- 9- 459 First Floor, Swamy Towers,
Hotel The Krishna Regency,
Udgir Road Bidar- 585401",,Udgir Road Bidar,,,585401,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Hubli 2 – MBS,"Cts No. 4523,4526,""Kalburgi Trinity"",
Opposite J.G College Of Commerce,
Vidyanagar, Hubli- 580032.",,Vidyanagar, Hubli,,580032.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Vijayanagar -  MBS,"# 44/1, 1019/A, 2nd Main,
Service Road, Vijayanagar,
Bangalore -  560040.",,Bangalore,,,560040.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Marathalli -  MBS,"# 88, Outer Ring Road, Munnekolla,
Marathalli, Bangalore -  560037",,Marathalli, Bangalore,,560037,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Peenya -  MBS,"# 728, Jalahalli Cross,
Opp Bharathi Cinema,
Peenya, Bangalore -  560057.",,Peenya, Bangalore,,560057.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Yelahanka 1 -  MBS,"# 430/363, NH 7,
Near Santhe Circle, Yelahanka,
Bangalore -  560064.",,Bangalore,,,560064.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,BG Road -  MBS,"# 6, Bilekahalli Gate
Bannerghatta Road,
Bangalore -  560076.",,Bangalore,,,560076.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,HRBR -  MBS,"# 820, 5th A Cross, Kalyan Nagar,
1st Block, Near Big Ganesha Temple
HRBR Layout, Bangalore -  560043.",,HRBR Layout, Bangalore,,560043.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Rajajinagar -  MBS,"# 196, 2nd Stage, West of Chord Road,
Service Road, Near Iscon Temple
Rajajinagar, Bangalore -  560086",,Rajajinagar, Bangalore,,560086,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Jayanagar -  MBS,"# 25, 100 Feet Road, Opp Rani Sarala Devi School,
2nd Block, Jayanagar,
Bangalore -  560011.",,Bangalore,,,560011.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,RR Nagar -  MBS,"No.459, Ideal Homes, Near Raja Rajeshwari Arch,
BBMP Ward No.160, Raja Rajeshwari Nagar,
Bangalore- 560098.",,Bangalore,,,560098.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Jayanagar -  LG Shoppe,"# 427/14, 41st Cross, 5th Block
9th Main, Jayanagar,
Bangalore -  560041.",,Bangalore,,,560041.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Koramangala -  MBS,"# 632, 100 Feet Road, 6th Block
Koramangala, Next to Shanti Sagar,
Bangalore -  560095.",,Bangalore,,,560095.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Girinagar -  MBS,"# 21, 50 Feet Road, Avalahalli,
Girinagar, Bangalore -  560085.",,Girinagar, Bangalore,,560085.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,BSK -  MBS,"# 28, Kathriguppe Main Road,
Banashankari 3rd Stage, 3rd Phase,
Bangalore -  560085.",,Bangalore,,,560085.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,HSR -  Sony Center,"# 2799, 27th Main Sector -  1,
HSR Layout, Bangalore -  560102.",,HSR Layout, Bangalore,,560102.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Sarjapur -  MBS,"# 71/A, Kaikondrahalli,
Sarjapura Road,
Bangalore -  560034.",,Bangalore,,,560034.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Yelahanka 2 -  MBS,"# 952/A, Near Police Station,
BB Road, Yelahanka,
Bangalore -  560064.",,Bangalore,,,560064.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Sunkadakatte -  MBS,"# 4016, BMS Complex, Magadi Main Road
Sunkadakatte,
Bangalore -  560091.",,Bangalore,,,560091.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Puttenahalli -  MBS,"# 468, Opp Manipal Clinic,
Puttenahalli Main Road,
RBI Layout,
Bangalore -  560078.",,Bangalore,,,560078.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Mathikere -  MBS,"# 13/11, Balaji Arcade, 1st Main Road,
(Next to LIC Building), Gokul 1st Stage, 1st Phase,
Mathikere, Bangalore – 560054.",,Mathikere, Bangalore –,,560054.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Mahadevapura -  MBS,"# P- 1, KSIIDC Industrial Estate,
White Field Road, Mahadevapura,
Bangalore -  560048.",,Bangalore,,,560048.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,HSR -  MBS,"# 964, 1st Sector, 27th Main,
HSR Layout, Bangalore -  560102.",,HSR Layout, Bangalore,,560102.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Malleshwaram -  MBS,"No.9, 3rd Main Road,
Margosa Road, Malleshwaram,
Bangalore – 560003.",,Bangalore –,,,560003.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,RT Nagar -  MBS,"No.493, CBI Road Corner,
Near HMT Ground, Gangenahalli,
RT Nagar, Bangalore -  560032",,RT Nagar, Bangalore,,560032,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Kengeri -  MBS,"No. 27, R.R.Layout,
Nagadevanahalli, Kengeri Ring Road,
Bangalore -  560056.",,Bangalore,,,560056.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Nelamangala -  MBS,"S.S Complex, Wevars Colony B.H Road,
Nelamangala Purasabe, Nelamangala Taluk,
Bangalore- 562123.",,Bangalore,,,562123.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Hosur Road -  MBS,"Site no: No 6 & 7, Garebhave Palya,
Bommanahalli, Hosur Main Road,
Bangalore- 560068.",,Bangalore,,,560068.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Doddaballapur -  MBS,"No. 27- 1- 2- 71 D- Cross, Near Ayyappa Swamy Temple,
Dodballapura Main Road, Doddaballapur City Municipal Council,
Bangalore Rural 561203.",,Bangalore Rural,,,561203.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Puttur -  MBS,"S.No- IV, 596, Shalimar Complex,
Dhakshina Kannada.
 Yelmudy, Puttur- 574201.",, Yelmudy, Puttur,,574201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Surathkal -  MBS,"No.150/1, Opp to Police Station,
Iddya Village, Surathkal,
Mangalore -  575014",,Mangalore,,,575014,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Chithradurga -  MBS,"No:275, RKR Plaza, BD Road,
Opp Shankar Theatre, 4th Block,
Chitradurga -  577501.",,Chitradurga,,,577501.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Bunts Hostel -  MBS,"Abhiman Plaza,
Near Bunts, Hostel Circle
Mangalore -  575003.",,Mangalore,,,575003.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Bejai -  MBS,"Kovoor -  Bejai Road,
Mangalore -  575004.",,Mangalore,,,575004.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Shimoga -  MBS,"No:894, Opp Church,
B.H. Road,
Shimoga -  577201.",,Shimoga,,,577201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Hassan -  MBS,"N.R Circle , B.M. Road
Hassan -  573201.",,Hassan,,,573201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Udupi -  MBS,"No:13- 3- 31, Devaraja Tower,
OPP.Hotel Usha, Court Road,
Udupi -  576101.",,Udupi,,,576101.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Bhatkal -  MBS,"No.66, Main Road, “AL- TOUHEED"" Tower,
Nawayath Colony, Opposite Ribco Tiles,
Bhatkal- 581320.",,Bhatkal,,,581320.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Hubli 1 -  MBS,"Station Road, Ganeshpet Corner
Hubli -  580020",,Hubli,,,580020,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Belgaum -  MBS,"No:2974, Khade Bazar,
Belgaum -  590002.",,Belgaum,,,590002.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Chikmagalur -  MBS,"Chandra Towers, MG Road,
Opp SKP Temple,
Chikmagalur -  577101.",,Chikmagalur,,,577101.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Kundapur -  MBS,"No:577/5 , V.M.K Towers,
OPP.Geetanjali Theatre, Municipal Road,
Kundapur -  576201.",,Kundapur,,,576201.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Brahmavara -  MBS,"Sri Laksmi Arcade, Old Fish Market Road,
Near Syndicate Bank, Chanthar Village,
Bramhavar, Udupi -  576213",,Bramhavar, Udupi,,576213,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Mysore -  MBS,"No.58, Mahadeshwara Badavane
Vijayanagara, 2nd Stage,
Mysore -  570016",,Mysore,,,570016,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Ramamurthynagar -  MBS,"Unit of PIEL, No: 14,15, Khata No- 204,
Rammurthy Nagar Main Road,
Bangalore- 560016",,Bangalore,,,560016,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,BG Road 2-  MBS,"Unit of PIEL, No.224 , Sri Nanjundeshwara Edifice,
Arakere Gate, I.I.M.B Post, Bannerghatta Main Road,
Bangalore- 560076.",,Bangalore,,,560076.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Byadarahalli -  MBS,"Unit of PIEL, No. 07, Bhumika Edifice,
Byadarahalli, Magadi Main Road,
Bangalore -  560091.",,Bangalore,,,560091.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,RR Nagar 2-  MBS,"No.1139, Maruthi Complex, 3rd Stage BEML Layout,
Rajarajeswarinagar, Halagevaderahally Village
Kengeri Hobli, Bangalore- 560098.",,Kengeri Hobli, Bangalore,,560098.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Begur Road -  MBS,"Sri Renuka Yellamma Devi Arcade,
No.158/4, 2nd Main Hongasandra Village,
Begur Main Road, Bangalore 560068.",,Begur Main Road, Bangalore,,560068.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Rajajinagar,"# 330, Ground Floor, 6th Block Circle,

DR Rajkumar Road, Rajajinagar,,

Bangalore -  560010.",,Bangalore,,,560010.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Srinivasanagar,"No. 14, 80 Feet Road,

Srinivasa Nagar, B.S.K. 1st Stage

Bangalore – 560050.",,Bangalore –,,,560050.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Byadarahalli,"No. 21, Balaji Nagar, Byadarahalli,

Magadi Main Road,

Bangalore – 560091",,Bangalore –,,,560091,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kengeri,"Shop No.4, Property No.847/83,

Sri Kanteshwara Complex, Mysore Road,

Kengeri, Bangalore – 560060",,Kengeri, Bangalore –,,560060,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Nandini Layout,"No.3, SFHS Area,

Nandini Layout, Bangalore – 560096",,Nandini Layout, Bangalore –,,560096,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Ramamurthy Nagar,"No. 43, AHR Towers Rammurthy Nagar Main Road.

Rammurthy Nagar, Bangalore 560016.",,Rammurthy Nagar, Bangalore,,560016.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Vidyaranyapura,"No. 443/2123/466, HMT Layout,

Vidyaranyapura, Bangalore – 560097.",,Vidyaranyapura, Bangalore –,,560097.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Sunkadakatte,"3rd Main Road, Sunkadakatte,

Vishwaneedam Post,

Bangalore – 560091",,Bangalore –,,,560091,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  RR Nagar,"No. 1158, Jawaharlal Nehru Road,

BEML 3rd Stage,

Bangalore – 560098.",,Bangalore –,,,560098.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  KHB Colony,"KHB Colony- No.88, Govindraj Nagar,

Magadi Main Road,

Bangalore – 560040",,Bangalore –,,,560040,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Gandhibazaar,"# 76/, Gandhi Bazaar Main Road,

Basavanagudi, Bangalore -  560004.",,Basavanagudi, Bangalore,,560004.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  yelahanka,"# 952/A, Near Police Station,

BB Road, Yelahanka,

Bangalore -  560064.",,Bangalore,,,560064.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  BTM Layout,"388, 7th Cross, 7th Main

BTM 2nd Stage,

Bangalore -  560076.",,Bangalore,,,560076.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Channasandra,"# 860, Utharahalli Kengeri Main Road,

Channasandra,

Bangalore -  560061.",,Bangalore,,,560061.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Hegganahalli,"Shop No.180, Hegganahalli Main Road

Vishwaneedam Post,

Bangalore -  560058.",,Bangalore,,,560058.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kumaraswamy Layout,"# 1629, 50 Ft Road,

Kumaraswamy Layout,

Bangalore -  560078.",,Bangalore,,,560078.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Malleshwaram,"# 37, 3rd Cross, Sampige Road,

Malleshwaram,

Bangalore -  560003.",,Bangalore,,,560003.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Maruthinagar,"# 2002/03, Shop No.1, 20th Main,

BTM 1st Stage, Maruthi Nagar,

Bangalore -  560029",,Bangalore,,,560029,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Thippasandra,"# 86/1, Shop No.6, Ground Floor,

1st Cross, 2nd Main, New Thippasandra,

Bangalore - 560075.",,Bangalore,,,560075.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Utharahalli,"# 10, Ground Floor, KSRTC Layout,

Utharahalli Main Road,

Utharahalli, Bangalore -  560061.",,Utharahalli, Bangalore,,560061.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Koramangala,"BBMP PID No.68- 1- S2, 80 Feet Road,

1st Block, Koramangala,

Bangalore- 560034.",,Bangalore,,,560034.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Gottigere,"No.2, VP Katha No.301, Gottigere Village,

Uttarahalli Hobli, Bangalore South Taluk,

Bangalore- 560083.",,Bangalore,,,560083.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Konanakunte,"No. 177, ""Prakruthi Arcade”, Anjanapura,

BBMP Ward No.196, Amruthnagar Main Road,

Konanakunte, Bangalore- 560061.",,Konanakunte, Bangalore,,560061.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Jayanagar,"No.23/1, Old No. 1855, 40th ‘A’ Cross,

9th Block, BBMP Ward No.170,

Jayanagar East, Bangalore -  560069",,Jayanagar East, Bangalore,,560069,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Malleshwaram2,"No.284,2nd Main Road, Sampige Road,

Between 17th & 18th Cross, BBMP Ward No.45,

Malleshwaram, Bangalore -  560003.",,Malleshwaram, Bangalore,,560003.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Subramanyapura,"No.36, Vaishnavi Layout, Near Vaishnavi Theatre,

BBMP Ward No.184, Subramanyapura Main Road,

Uttarahalli , Bangalore- 560061.",,Uttarahalli , Bangalore,,560061.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  JP Nagar,"No.4&5 ,15th Cross, Sarakki Gate,

Near J.P Nagar Metro Station,

Kanakapura Main Road, BBMP ward No.178,

J.P Nagar , Bangalore- 560078",,J P Nagar , Bangalore,,560078,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  UTTARAHALLI,"# 10, Ground Floor,

KSRTC Layout, Utharahalli Main Road,

Utharahalli, Bangalore -  560061",,Utharahalli, Bangalore,,560061,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Yelahanka NT,"No.2338, 16th ""B"" Main, Near New Town Bus Stand,

BBMP ward No.03,

Yelahanka New Town, Bangalore 560064",,Yelahanka New Town, Bangalore,,560064,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kengeri2,"No.941, 1st Main Road, 6th Cross,

Near Andhra Bank, Kengeri Satellite Town,

BBMP ward No.159, Bangalore -  560060.",,BBMP ward No 159, Bangalore,,560060.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Anekal,"Shop No.1, M.R Complex, Ground Floor,

Mirza Road, Newpet, Anekal

Bangalore -  562106",,Bangalore,,,562106,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Bannerghatta,"No.92, Ground Floor, Bannerghatta Village,

Jigani Hobli, Anekal Taluk,

Bangalore -  560083",,Bangalore,,,560083,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Jigani,"No.365/296, Junjar No.295, Plot No.CA2,

Jigani Industrial Area, 1st Phase, Sy No.168,

Jigani Village and Hobli,

Bangalore Urban -  562106",,Bangalore Urban,,,562106,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Attibele,"Shop No 7, Krishnappa Complex,

Attibele, Attibele Circle,

Anekal Taluk, Bangalore -  562107.",,Anekal Taluk, Bangalore,,562107.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  HSR,"No 256, 5th Main, Sector 6,

HSR Layout Bangalore 560102.",,HSR Layout Bangalore,,,560102.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Basaveshwaranagar,"Shop No. 4, (Old No.HIG- 19), 60 Feet Road,

K.H.B. Colony 2nd Stage,

Basaveshwaranagar, BANGALORE – 560079",,Basaveshwaranagar, BANGALORE –,,560079,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Navarang,"Shop No 14/1, 20th Cross Road,

1st block, M.K.K.Road, Rajajinagar,

Bangalore -  560010.",,Bangalore,,,560010.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kothnur,"# 102/5 henur Bagalur Main Road

Byrathi Bangalore 560077",,Byrathi Bangalore,,,560077,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Kammanahalli,"No.50/2, Pooja Arcade, Below The Bangalore City Co- Operative Bank Ltd,

Kamanahalli Main Road, St.Thomas Town Post,

HRBR Lyt, Bangalore -  560084",,HRBR Lyt, Bangalore,,560084,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles – Electronic City,"Survey No.30/2, Near Suraksha Maruti Showroom,

Opposite Infosys, Krishna Reddy Layout, Konnapana Agarhara,

Electronic City Main Road, Bangalore -  560100",,Electronic City Main Road, Bangalore,,560100,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Mysore,"# 51A, D.Devaraj Urs Road,

MYSORE -  570024.",,MYSORE,,,570024.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Mandya,"# 1125/1/2, V V Road,

Opp SBM Bank,

Mandya -  571401",,Mandya,,,571401,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Mysore2,"No.04, “R.K Plaza” Bearing Municipal No.854,

New Kantharaja Urs Road,

Mysore- 570009.",,Mysore,,,570009.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
,TV,Consumer Electronics,,PAI INTERNATIONAL,Pai Mobiles -  Ramanagar,"No.175/E, Ground Floor,

Chandrakanth Complex,

B.M Road, Ramanagara- 562159.",,B M Road, Ramanagara,,562159.,India,,,,,,https://www.paiinternational.in/Stores,,,,,,,,,
